lab_id_asset,lab_name,lab_initials,lab_institution_name,lab_institution_initials,lab_social_reason,lab_city,lab_state,lab_zip_code,lab_street,lab_district,lab_address_number,lab_contact_name,lab_contact_phone,lab_email_lab,lab_website,lab_latitude,lab_longitude,lab_has_sharing,lab_sharing_type,lab_area_expertise,lab_techniques,lab_created_date,lab_about,eq_id,eq_code,eq_name,eq_brand,eq_model,eq_manufacturer,eq_situation,eq_equipment_situation,eq_replicated
11655,Laboratório de Pesquisa em Neuroengenharia (Neural Engineering Research Laboratory),NER Lab,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,"O foco do Laboratório de Pesquisa em Neuroengenharia (NER Lab) é o desenvolvimento de pesquisas básicas capazes de elucidar os diferentes mecanismos envolvidos no controle neurofisiológico do movimento humano. Além disso, tendo como fundamentos os resultados das pesquisas básicas, o NER Lab tem também como objetivo o desenvolvimento de novas técnicas e procedimentos que possam ser úteis na restauração e no aprimoramento da função motora em condições patológicas e no envelhecimento humano.",,,,,,,,,
11661,eHealth Innovation Center,eHealth,Fundação Instituto Nacional de Telecomunicações,Finatel,,Santa Rita do Sapucaí,MG,,,,,,,,,,,0,,,,,"O eHealth Innovation Center é o centro de pesquisas em Engenharia Biomédica do Inatel, no polo tecnológico mineiro de Santa Rita do Sapucaí - MG. O centro atua no desenvolvimento de projetos, unindo conceitos inovadores da tecnologia ao potencial das ciências biomédicas para auxiliar na saúde e bem-estar das pessoas.",,,,,,,,,
11662,Laboratório de Experimentação animal em Farmacologia da Inflamação e investigação do câncer,LAFINC,Universidade Federal do Rio Grande do Norte,UFRN,,Natal,RN,,,,,,,,,,,0,,,,,Biotério de experimentação risco I e laboratório de experimentação animal,,,,,,,,,
11664,Advanced Robotics Lab,AdRoLab,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,"The Advanced Robotics Lab provides innovative robotic solutions to help humans achieve tasks outside of a controlled factory environment. From assistive robotics that helps persons with disabilities recover their autonomy, to space robotics that helps humans explore the universe, the lab tackles with challenges of modern robotics from human-robot interaction to autonomous tasks completion in an intelligent manner.",,,,,,,,,
11665,Laboratório de Fisiologia e Controle da Reprodução,LFCR,FUNDACAO UNIVERSIDADE ESTADUAL DO CEARA,FUNECE,,Fortaleza,CE,,,,,,,,,,,0,,,,,"O LFCR funciona desde 1998 realizando atividades de pesquisa e ensino na área de reprodução de pequenos ruminantes. Os pós-graduandos ligados ao LFCR realizam projetos na área de produção in vivo e in vitro de embriões, clonagem e transgênese em pequenos ruminantes. Recentemente, o laboratório iniciou atividades de pesquisa com reprodução de cervídeos do Nordeste.",,,,,,,,,
11666,Laboratório de Inclusão,LABINC,Universidade Federal do Paraná,UFPR,,Curitiba,PR,,,,,,,,,,,0,,,,,"O LABINC é um Projeto de Extensa que visa suprir a demanda por assessoria de produção de materiais didáticos a partir da modelagem tridimensional, da animação e da prototipagem rápida, voltados ao processo de ensino-aprendizagem de pessoas com deficiência visual, auditiva, entre outras, por meio do Desenho Universal. Os participantes do projeto de extensão são estudantes de graduação, docentes e pesquisadores da UFPR.",,,,,,,,,
11668,Laboratório de Fisiologia Clínica do Exercício,LabFCE,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,1,,,,,"Laboratório de Fisiologia Clínica do Exercício, destinado a avaliação de voluntários saudáveis e pacientes com disfunções cardiorrespiratórias, por meio de 1)Teste Cardiopulmonar de Exercício, 2)Função Pulmonar, 3)Força dos Músculos Respiratórios, 4)Utrassonografia, 5)Análise de Equilíbrio, 6)Força Muscular Isométrica, e 7)Absorciometria por dupla emissão de raio-X (DEXA).",,,,,,,,,
11669,Performance Evaluation and Data Analysis Lab,PEDAL,Universidade Federal Rural de Pernambuco,UFRPE,,Recife,PE,,,,,,,,,,,0,,,,,"Laboratório com foco (mas não restrito) em avaliação de desempenho, dependabilidade, sustentabilidade, computação em nuvem, data centers, otimização, análise de dados, e inteligência artificial aplicada.
O PEDAL conta hoje com uma infraestrutura com 14 desktops e 4 servidores para a realização de experimentos / pesquisa.",,,,,,,,,
11670,Laboratório de Biomédica,Biolab,Universidade Federal de Ouro Preto,UFOP,,João Monlevade,MG,,,,,,,,,,,0,,,,,"O Laboratório de Biomédica (Biolab), vinculado ao Instituto de Ciências Exatas e Aplicadas (ICEA) da Universidade Federal de Ouro Preto (UFOP), tem como foco o desenvolvimento de pesquisas na área de biomédica e tecnologia assistiva.",,,,,,,,,
11671,Laboratório de Hidrossedimentologia,LABHIDROS,Universidade Federal de Mato Grosso,UFMT,,Cuiabá,MT,,,,,,,,,,,0,,,,,"O laboratório de hidrossedimentologia foi criado em 2016, para atender atividades de pesquisa, ensino e extensão. As principais análises realizadas no laboratório estão relacionadas ao transporte de sedimentos e suas características físicas.",,,,,,,,,
11679,CENTRO MULTIUSUÁRIO DE PRODUÇÃO E INOVAÇÃO TECNOLÓGICA EM CIÊNCIAS HUMANAS,CEPITEC,Universidade Federal de Sergipe,UFS,,São Cristóvão,SE,,,,,,,,,,,0,,,,,"O Centro Multiusuário de Produção e Inovação Tecnológica em Ciências Humanas – CEPITEC – é órgão setorial da Pró-reitoria de Pós-graduação e Pesquisa e visa atender o corpo docente e discente de Pós-Graduação da Universidade Federal de Sergipe, bem como pesquisadoras, pesquisadores e discentes que desenvolvem atividades de pesquisa, vinculados a projeto institucional.",,,,,,,,,
11686,Laboratório de Toxinologia Molecular,LTM,Fundação Ezequiel Dias,FUNED,,Belo Horizonte,MG,,,,,,,,,,,0,,,,,"Caracterização molecular e bioquímica de venenos de animais peçonhentos.  
Produção e purificação de toxinas recombinantes 
Desenvolvimento e produção de antígenos recombinantes para produção de soros e antivenenos.
Caracterização farmacológica de toxinas através de ensaios eletrofisiológicos",,,,,,,,,
11707,Laboratório de Prototipagem Rápida e Desenvolvimento de Produtos,LAPRADEP,Universidade Federal do Recôncavo da Bahia,UFRB,,Feira de Santana,BA,,,,,,,,,,,1,,,,,"O Laboratório de Prototipagem Rápida e Desenvolvimento de Produtos foi proposto para atender às demandas da comunidade e dos cursos de graduação do CETENS. Neste sentido este é um espaço multiusuário e interdisciplinar focado em transformar os modelos concebidos no LAPROSIEN em produtos físicos. Esse processo de desenvolvimento utiliza uma série de equipamentos e metodologias, a saber impressoras 3d FDM, impressora 3d SLA e computadores.",,,,,,,,,
11708,LABORATORIO DE ENGENHARIA DE SISTEMAS BIOLOGICOS,BIOSE,Universidade Federal do Rio de Janeiro,UFRJ,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"Laboratório Multidisciplinar com docentes experientes e que prezam pela qualidade de ensino e pesquisa.
O Grupo Biose é comprometido com a formação acadêmica de alunos de Graduação e Pós-Graduação de diferentes áreas.
Nossos docentes são participativos na orientação de alunos da Pós-Graduação de Engenharia de Processos Químicos e Bioquímicos - EQ/UFRJ e na Pós-Graduação em Ciência de Alimentos - IQ/UFRJ.",,,,,,,,,
11709,By&Bio - By-products to bioproducts lab,By&Bio,Universidade Federal do Rio de Janeiro,UFRJ,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"O laboratório By&Bio – By-products to Bioproducs lab está localizado na Escola de Química da UFRJ, no bloco E do Centro de tecnologia e tem como princípio o aproveitamento de resíduos e a valorização dos co/subprodutos agroindustriais nos cultivos com leveduras/bactérias a fim de evitar o descarte inadequado e reduzir custos de produção. Os equipamentos, bancadas, armários com vidrarias e reagentes estão distribuídos em um espaço de 200 m2.",,,,,,,,,
11714,"Laboratório de Reabilitação, Inclusão e Tecnologia Assistiva",RITAlab,Universidade Federal do Paraná,UFPR,,Curitiba,PR,,,,,,,,,,,0,,,,,"O objetivo do Laboratório R I T A é atuar em três frentes: Pesquisa, extensão e inovação na busca de soluções para a inclusão das pessoas com deficiência. O labóratório também realiza ações interprofissionais no desenvolvimento de soluções em Reabilitação e Tecnologia Assistiva.  Tranversalmente, o RITAlab apoia as atividades de ensino dos cursos (integral e noturno) de Terapia Ocupacional/UFPR.",,,,,,,,,
11723,Laboratório de Simulação,SIMULAB,Universidade Federal de Pernambuco,UFPE,,Recife,PE,,,,,,,,,,,0,,,,,"Laboratório de simulações computacionais dando suporte para atividades de ensino, pesquisa e desenvolvimento, extensão e prestação de serviços",,,,,,,,,
11724,Laboratório de Tecnologia Assistiva e Acessibilidade,LABTAA,Universidade Federal do Recôncavo da Bahia,UFRB,,Feira de Santana,BA,,,,,,,,,,,1,,,,,"No laboratório são desenvolvidas atividades no campo da Tecnologia Assistiva e Acessibilidade, envolvendo os âmbitos do  ensino, pesquisa e extensão. As ações desdobram-se em: avaliação de usuários de recursos de tecnologia assistiva; uso e avaliação da funcionalidade dos recursos de Tecnologia Assistiva e Acessibilidade já existentes no mercado; desenvolvimento de novos produtos de Tecnologia Assistiva e Acessibilidade, com acompanhamento e validação dos mesmos",,,,,,,,,
11726,Laboratório de Materiais,LabMat,Universidade Federal do Amazonas,UFAM,,Manaus,AM,,,,,,,,,,,1,,,,,"Atualmente o Labmat dispõe um difratômetro de raios x Empyrean da Panalytical (DRX)  equipado com tubo de cobre e molibdênio, capaz de realizar medidas de difração por reflexão e transmissão em tempos relativamente reduzidos e em pequenas quantidades de amostra. Este equipamento foi adquirido via edital Pro-Equipamentos CAPES EDITAL Nº 11/2014.",,,,,,,,,
11728,Serviço de Bioquímica de Proteínas de Venenos Animais,SBVA,Fundação Ezequiel Dias,FUNED,,Belo Horizonte,MG,,,,,,,,,,,0,,,,,"O SBVA desenvolve projetos de pesquisa na área de toxinologia de venenos animais, com foco na caracterização bioquímica e funcional de proteínas de venenos de serpentes com foco na ação na hemostasia, função de plaquetas e ativação de macrófagos.",,,,,,,,,
11729,Laboratório de Engenharia Sanitária e Ambiental,LESA,Universidade Federal de Viçosa,UFV,,Viçosa,MG,,,,,,,,,,,0,,,,,"O LESA possui infraestrutura para atividades de ensino, pesquisa e extensão que envolve análises físicas, químicas e microbiológicas de água, esgoto, resíduos sólidos e suas derivadas. Conta com dois laboratórios para análises físicas e químicas e microbiológicas, um laboratório para montagem de reatores de bancada, uma sala de ecotoxicologia, para manutenção de organismos-testes e realização ensaios de curta duração.",,,,,,,,,
11736,Laboratório de Simulação e Otimização de Sistemas Produtivos,LASOS,Instituto Nacional de Tecnologia,INT,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"O LASOS realiza pesquisa e desenvolvimento nas áreas de simulação computacional, otimização matemática e ciência de dados, buscando soluções inovadoras para aprimorar a tomada de decisão em contextos industriais e de serviços. As atividades incluem desde a modelagem matemática de problemas e a especificação de modelos de simulação até o desenvolvimento de protótipos computacionais baseados em otimização matemática, metaheurísticas, simulação a eventos discretos e técnicas de machine learning.",,,,,,,,,
11739,"Laboratório de Instrumentação, Mecatrônica e Metrologia",LIMM,Universidade Federal do Recôncavo da Bahia,UFRB,,Feira de Santana,BA,,,,,,,,,,,1,,,,,"Laboratório Multiusuário destinado a projeto, análise e desenvolvimento de dispositivos eletrônicos e eletromecânicos de pequeno porte e baixa potência; nestas categorias estão incluídos recursos de automação residencial e industrial, recursos de Tecnologia Assistiva, dispositivos voltados à internet das coisas, bem como recursos e métodos de caráter inovador. Este laboratório dispõe de equipamentos e materiais de consumo voltados à esta finalidade.",,,,,,,,,
11740,Laboratório de Projetos e Simulação em Engenharias,LAPSE,Universidade Federal do Recôncavo da Bahia,UFRB,,Feira de Santana,BA,,,,,,,,,,,0,,,,,"O LAPSE é utilizado para o desenvolvimento de recursos voltados à promoção da acessibilidade digital. Neste laboratório são propostas e desenvolvidas iniciativas nas áreas de acessibilidade digital e informática acessível. O espaço possui 34 computadores e 14 mesas de desenho técnico onde são desenvolvidos diferentes projetos de engenharia que dão origem à uma coleção de produtos industriais, incluindo aqueles voltados à área da tecnologia assistiva e da acessibilidade.",,,,,,,,,
11741,Laboratório de Fitopatologia e Nematologia Agrícola,Fitonema,Universidade Federal de Mato Grosso,UFMT,,Barra do Garças,MT,,,,,,,,,,,0,,,,,O laboratório faz análises fitopatológicas e nematológicas no Campus Universitário do Araguaia da Universidade Federal de Mato Grosso.,,,,,,,,,
11743,Hospital Lab,HospitalLab,Fundação Instituto Nacional de Telecomunicações,Finatel,,Santa Rita do Sapucaí,MG,,,,,,,,,,,0,,,,,"É dedicado ao aprendizado sobre tecnologias médicas no curso de graduação e de pós-graduação em Engenharia Biomédica. Apoia a pesquisa científica na instituição. Os recursos disponíveis possibilitam o contato direto com equipamentos. O laboratório simula um ambiente hospitalar e conta com o todos os equipamentos que são encontrados em um hospital, tais como monitor multiparamétrico, desfibrilador, mesa cirúrgica, oxímetro, rede de gases, tomógrafro, autoclave, bomba de infusão, ressonância, etc.",,,,,,,,,
11746,Laboratório de Pesquisas em Neurorreabilitação,LaPNeuro,Fundação Educacional da Região de Joinville,FURJ,,Joinville,SC,,,,,,,,,,,0,,,,,"O LaPNeuro está ligado ao grupo de pesquisa do CNPq Mecanismos de Saúde e Doença, vinculado ao Programa de Pós-Graduação em Saúde e Meio Ambiente da Universidade da Região de Joinville - UNIVILLE. Prioriza o esforço interdisciplinar para desenvolver projetos de pesquisa no campo da Neurorreabiltação.",,,,,,,,,
11747,"Laboratório de Tecnologias Educacionais, Assistivas e Multimídia",TEAM,Universidade Federal do Rio Grande do Norte,UFRN,,Natal,RN,,,,,,,,,,,0,,,,,O TEAM tem um perfil de desenvolvimento de tecnologias para robótica na educação com foco em ações de extensão e divulgação institucional. O objetivo é gerar inovações que gerem resultados positivos em projetos educacionais como também nas áreas de tecnologias assistivas e multimídia.,,,,,,,,,
11748,Tecnologia em Métodos Formais,TecMF,Pontifícia Universidade Católica do Rio de Janeiro,PUC-RIO,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"O grupo desenvolveu amplo know-how no uso de técnicas de transformação de programas, como por exemplo geração de programas a partir de especificações de alto nível e sua aplicação ao problema de código legado. O problema de código legado é crítico na manutenção de sistemas pois trata da adaptação destes sistemas a novos modelos e novas tecnologias. Em se tratando de modelagem e validação de sistemas, o grupo vem desenvolvendo considerável expertise no aspecto de interoperabilidade formal.",,,,,,,,,
11749,Laboratório de Manufatura Avançada,LAMAV,Universidade Federal do Recôncavo da Bahia,UFRB,,Feira de Santana,BA,,,,,,,,,,,1,,,,,"Este laboratório atende a área metalmecânica nos processos de fabricação. São contemplados os processos de fabricação utilizados nas indústrias metalúrgica como usinagem, conformação mecânica, tratamentos térmicos, fundição e soldagem. Assim, atuará nas mais diversas atividades, fornecendo o suporte necessário a projetos que envolvem a combinação de conhecimentos práticos, se relacionando com as inovações previstas pela Indústria 4.0 e corroborando com as metodologia ativas de ensino.",,,,,,,,,
11750,Laboratório de Mobilidade e Energia Inteligente,LMEI,Serviço Nacional de Aprendizagem Industrial - PR,SENAI PR,,Londrina,PR,,,,,,,,,,,1,,,,,"Sediado no Instituto Senai de Tecnologia da Informação e Comunicação (IST TIC), Londrina — PR, o LMEI atua em diversos projetos de pesquisa nas áreas de sistema embarcados, produzindo tecnologia de hardware e software, aplicados nas áreas de mobilidade elétrica e energias inteligentes. Para saber mais sobre as linhas de atuação e pesquisadores acesse a página do diretório dos grupos de pesquisa no Brasil disponível em http://dgp.cnpq.br/dgp/espelhog.",,,,,,,,,
11752,BioxLab - Laboratório de Informática em Saúde,BioxLab,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,"Desenvolvimento e aplicação de soluções em reconhecimento corporal, interação humano-computador por meios não convencionais e interfaces de realidade virtual e aumentada.",,,,,,,,,
11755,LAboratory for Research on Visual Applications,LARVA,Universidade do Estado de Santa Catarina,UDESC,,Joinville,SC,,,,,,,,,,,0,,,,,"As pesquisas do LARVA se concentram em aplicações que tenham ""dados visuais"", sejam imagens ou modelos 3D, estáticos ou dinâmicos, como entrada ou saída, que envolvam algoritmos de base ou para resolver algum problema. Isso envolve técnicas como Realidade Virtual (RV), Realidade Aumentada (RA), Computação Gráfica (CG), Modelagem Geométrica (MG), Processamento de Imagens (PI), Visão Computacional (VC), dentre outras que compõem a área denominada ""Processamento Gráfico"" .",,,,,,,,,
11756,Laboratório de Estudos em Pediatria,LEPed,Universidade Federal de Pernambuco,UFPE,,Recife,PE,,,,,,,,,,,0,,,,,"O LEPed reune estudos, projetos de extensão e de pesquisa sobre temas relacionados ao desenvolvimento infantil típico e condições de desenvolvimento sensório motor atípico. Estuda abordagens de avaliação e intervenção fisioterapeutica em grupos específicos.",,,,,,,,,
11760,Plataforma Multiusuários de Genômica e Transcriptômica do Centro de Biociências,MULTISEQ,Universidade Federal de Pernambuco,UFPE,,Recife,PE,,,,,,,,,,,0,,,,,"A Plataforma Multiusuários de Genômica e Transcriptômica do Centro de Biociências (MULTISEQ), sediada no Departamento de Genética (Centro de Biociências) da Universidade Federal de Pernambuco, é uma instalação de apoio à pesquisa que congrega equipamentos e que oferece serviços de sequenciamento de nucleotídeos e de análise computacional de sequências biológicas (bioinformática), executados por técnicos de laboratório especialistas e/ou pelos próprios usuários.",,,,,,,,,
11761,Laboratório de Neurociência de Sistemas e Computacional,LNSC,Universidade Federal de Pernambuco,UFPE,,recife,PE,,,,,,,,,,,0,,,,,Laboratório de Neurociência de Sistemas e Computacional,,,,,,,,,
11764,LABORATÓRIO DE BIOFISICA QUIMICA,LBQ,Universidade Federal de Pernambuco,UFPE,,Recife,PE,,,,,,,,,,,0,,,,,"O LBQ atua com Pesquisa, Desenvolvimento e Inovação envolvendo Insumos Bioativos de origem vegetal, microbiana e animal., com pesquisa e orientações de estudantes de graduação, mestrado e doutorado nas sub-áreas de Quimica de produtos bioativos, Microbiologia, Biotecnologia, Nanotecnologia, Novos Biomateriais e Biologia Molecular. Acomoda o Grupo de pesquisas denominado BIONAT (Biotecnologia de Produtos Naturais) e desenvolve novos materiais de origem microbiana e vegetal.",,,,,,,,,
11765,Laboratório de Avaliação do Desempenho Aquático,LADA/UERN,Universidade do Estado do Rio Grande do Norte,UERN,,Mossoró,RN,,,,,,,,,,,1,,,,,"O LADA tem por objetivo desenvolver atividades de ensino, a pesquisa e a extensão voltadas para as atividades aquáticas e a novas tecnologias aplicadas a saúde e ao esporte",,,,,,,,,
11769,Laboratório de Análises Toxicológicas Forenses,LATOF,Universidade de São Paulo,USP,,Ribeirão Preto,SP,,,,,,,,,,,1,,,,,"O Laboratório de Análises Toxicológicas Forenses (LATOF) está situado no Departamento de Química da Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto da Universidade de São Paulo e tem como objetivo o desenvolvimento e validação de metodologias analíticas para a investigação de drogas lícitas e ilícitas em amostras biológicas alternativas tais como suor, cabelo, mecônio, fluido oral e humor vítreo, empregando técnicas de microextração para o preparo de amostras e cromatográficas.",,,,,,,,,
11774,Laboratório de Avaliação Visual,LAV,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,Laboratório para avaliação de funcionalidade e desempenho visual .,,,,,,,,,
11779,Laboratório de Inovação e Geração de Artefatos,LIGA,CESAR CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE,CESAR,,Recife,PE,,,,,,,,,,,0,,,,,"O Laboratório de Inovação e Geração de Artefatos é voltado para a realização dos projetos de pesquisa dos alunos da Pós-graduação e Graduação em Design do CESAR. Os projetos são desenvolvidos nas três linhas de pesquisa do GIGA - Grupo de Inovação e Geração de Artefatos: Soluções Inovadoras, Metodologias de Concepção em Design e Negócios Inovadores.",,,,,,,,,
11781,Laboratório de Tecnologia Assistiva para Surdos,LTAS,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,"O Laboratório de Tecnologia Assistiva para Surdos (LTAS) desenvolve tecnologias assistivas para os Surdos, reconhecendo-os como indivíduos pertencentes a uma minoria linguística que se comunicam utilizando língua de sinais imersos em uma sociedade falante. O foco dos desenvolvimentos realizados envolve a tradução automática de português para a Língua de Sinais Brasileira (e vice-versa) e ferramentas para auxiliar indivíduos surdos na escrita e a compreensão do português como segunda língua.",,,,,,,,,
11782,Laboratório de Óptica Biomédica,LOB,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,"O Laboratório de Óptica Biomédica tem como foco o desenvolvimento de instrumentação e metodologias de espectroscopia óptica para caracterização de tecidos vivos. Desde a sua fundação, o laboratório tem sido pioneiro no desenvolvimento de tecnologias ópticas para aplicações clínicas, com foco em Neurociências e Neurologia. Em todos os casos, o objetivo principal da nossa pesquisa é a translação do conhecimento adquirido em pesquisa básica ou fundamental para aplicações médicas e clínicas.",,,,,,,,,
11787,Laboratório de Interfaces e Interações em Tecnologia Assistiva,Li2TA,Universidade do Estado de Santa Catarina,UDESC,,Florianópolis,SC,,,,,,,,,,,0,,,,,"O laboratório apoia atividades de pesquisas, ensino e extensão coordenadas por professores do Programa de Pós-graduação em Design (PPGDesign) da UDESC que se dedicam às pesquisas em tecnologia assistiva, bem como ao estudo da usabilidade e experiência do usuário voltados em especial aos produtos de tecnologia assistiva.",,,,,,,,,
11791,LABORATÓRIO DE TECNOLOGIA E CONFORTO AMBIENTAL,LATECA,Universidade Federal de Mato Grosso,UFMT,,Cuiabá,MT,,,,,,,,,,,0,,,,,"O LATECA  é composto por uma equipe de pesquisadores, colaboradores e consultores dedicados à investigação nas diversas áreas abrangidas pela tecnologia da arquitetura e do urbanismo e construção civ, com foco na sustentabilidade e resiliência do ambiente construído, no âmbito da realidade do estado de Mato Grosso e da região Centro-Oeste.",,,,,,,,,
11792,Laboratório de Processamento de Sinais para Comunicações,DSPCom,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,"Fundado em 1998, o DSPCom/UNICAMP realiza pesquisas em processamento de sinais, inteligência computacional e aplicações como interfaces cérebro-computador (BCIs).",,,,,,,,,
11794,Laboratório de Hidrogênio e Máquinas Térmicas,LHMT,Universidade Federal do Ceará,UFC,,Fortaleza,CE,,,,,,,,,,,0,,,,,"O LHMT-UFC desenvolve pesquisas em energias renováveis, hidrogênio e máquinas térmicas. Contamos com orçamento superior aos 10 milhões de reais em projetos ativos nas áreas de energia e engenharia automotiva, graças ao apoio institucional da UFC, FUNDEP e FUNCAP e parceiros privados tais como a Volkswagen, Renault, Marelli, Britvic e CEGÁS. A equipe do laboratório é multidisciplinar sendo formada por cinco professores  (3 Pq-CNPq) com índices h entre 7 e 11 e idade média de 41 anos, um técnico.",,,,,,,,,
11795,Laboratório de Design de Sistemas de Informação,LabDSI,Universidade Federal do Paraná,UFPR,,Curitiba,PR,,,,,,,,,,,0,,,,,"O LabDSI é um espaço de pesquisa e extensão científicas em design da Universidade Federal do Paraná (UFPR), com desenvolvimento de projetos que potencializam a inserção científica e contribuem na formação de novos pesquisadores na área.

O laboratório congrega pesquisadores e estudantes-pesquisadores, recebendo apoio de agências de fomento estaduais e nacionais. Além disso, também é integrado ao Grupo de Pesquisa Design Digital e da Informação do CNPq.",,,,,,,,,
11797,Laboratório de Citogenética,LabCito,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre,UFCSPA,,Porto Alegre,RS,,,,,,,,,,,0,,,,,"O Laboratório iniciou suas atividades em 1975, atuando no diagnóstico de doenças genéticas. Realiza atividades de pesquisa e extensão, bem como no desenvolvimento de novas tecnologias. A sua infraestrutura possibilita a realização de estudos de citogenética clássica e molecular, bem como a criação de novos produtos, através da manufatura de sondas de DNA para aplicação na técnica FISH. Investiga anomalias de origem genética em humanos, incluindo neoplasias e experimentos de genotoxicidade.",,,,,,,,,
11802,Laboratório de Tecnologia da Biomassa,LTB,Empresa Brasileira de Pesquisa Agropecuária,EMBRAPA,,Fortaleza,CE,,,,,,,,,,,0,,,,,"O Laboratório de Tecnologia da Biomassa (LTB) contempla desenvolvimento de projetos de PD&I, visando à geração de conhecimento, materiais, produtos e processos relacionados à caracterização e valorização de resíduos agroindustriais, biotecnologia de fermentação, energias renováveis, análise instrumental e síntese/processamento de biomateriais. Todos os produtos e processos integram ações de avaliação de impactos econômicos e ambientais e modelagem visando aumento de escala.",,,,,,,,,
11803,Laboratório de Humanidades Digitais e Documentação Terminológica,LADOC,Universidade Federal de Sergipe,UFS,,São Cristóvão,SE,,,,,,,,,,,0,,,,,"Alocação de trabalhos filológicos, desde os aspectos primários de higienização e primeiros socorros documentais, passando pela digitalização de manuscritos e impressos, chegando, finalmente, ao tratamento computacional do material escanerizado para produção de edições fac-símiles; e produção de tecnologias engajadas ao campo das Humanidades DIgitais: construção de aplicativos, bancos de dados digitais, jogos interativos e plataformas de ensino.",,,,,,,,,
11807,Laboratório de Nanoscopia,LabNano,Universidade Federal de Minas Gerais,UFMG,,Belo Horizonte,MG,,,,,,,,,,,0,,,,,"O LabNano trabalha fundamentalmente com técnicas de Microscopia de Varredura por Sonda, incluindo Microscopia de Força Atômica, Microscopia de Força Elétrica, Microscopia de Varredura por Tunelamento e outras técnicas da família SPM. Além de caracterizações de propriedades física (mecânicas, elétricas, magnéticas e etc) de diversos materiais em escala nanométrica, fazemos também nanomanipulações eletromecânicas de diferentes materiais.",,,,,,,,,
11808,Laboratório de Cinesiologia Aplicada,LCA,Universidade Estadual de Campinas,UNICAMP,,Campinas,SP,,,,,,,,,,,0,,,,,"O Laboratório de Cinesiologia Aplicada (LCA) da FEF-Unicamp atua na área de estudos do movimento humano, desempenho físico e saúde com foco principal no treinamento de força e potência muscular em populações especiais e pessoas com deficiência (PCD).",,,,,,,,,
11809,Laboratório de Modelos Tridimensionais,LAMOT,Instituto Nacional de Tecnologia,INT,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"Parte da Divisão de Design Industrial (DIVDI/INT), o LAMOT tem como foco pesquisas de novas aplicações para tecnologias digitais e desenvolvimento de produtos; geração e construção de modelos virtuais e físicos. 
Desde 1995, traz em seu portfólio, o pioneirismo das primeiras máquinas de impressão 3D no Brasil; diversos modelos em importantes acervos, trabalhos veiculados em mídias televisiva e capas de publicação e protótipos que auxiliaram no desenvolvimento de patentes e produtos do INT.",,,,,,,,,
11814,Laboratório de Engenharia de Superfície (LES),LES,Universidade Federal do Recôncavo da Bahia,UFRB,,Feira de Santana,BA,,,,,,,,,,,0,,,,,"A Laboratório de Engenharia de Superfícies tem o objetivo de desenvolver processos e tecnologias de deposição de filmes finos que confiram a uma determinada peça ou componente as propriedades desejadas por meio do controle das características de sua superfície. A modificação das propriedades da superfície através da incorporação de um material distinto nas últimas camadas do substrato cria um material novo, composto e integrado, que combina as propriedades desejáveis da superfície e do material",,,,,,,,,
11819,Grupo de Estudos e Pesquisas em Psicologia da Saúde,GEPPS/UFS,Universidade Federal de Sergipe,UFS,,São Cristóvão,SE,,,,,,,,,,,0,,,,,"O Grupo de Estudos e Pesquisas em Psicologia da Saúde (GEPPS/UFS), da Universidade Federal de Sergipe (UFS), tem como proposta central atuar no campo da Psicologia da Saúde, Saúde Mental, Ajustamento Psicológico e Saúde Pública, tanto em suas dimensões de ensino e pesquisa, como na extensão e aplicação do conhecimento produzido em suas investigações.",,,,,,,,,
11824,Laboratório de Cancerologia Experimental,LabCancer,Universidade Federal do Piauí,UFPI,,Teresina,PI,,,,,,,,,,,0,,,,,"Trabalha, principalmente, com técnicas celulares e teciduais e modelos animais usando ferramentas fisiofarmacológicas de interface para a análise de mecanismos antineoplásicos, toxicogenéticos e anti-inflamatórios de moléculas protótipos naturais ou sintéticas ou de medicamentos em uso clínico com possibilidade de reposicionamento terapêutico contra desordens crônicas de base proliferativa ou inflamatória.",,,,,,,,,
